,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
165,cd65c685-7df8-43e0-a882-8089b34a5484,100,48.881267,2.327218,escooter,ACTIVE,19h,Samedi
166,c96664c9-a540-4ff3-b749-8cb46cee8860,94,48.875308,2.334984,escooter,ACTIVE,19h,Samedi
167,00ff0e56-9be0-4f16-89e2-b40f110b0a3b,47,48.840849,2.258432,escooter,ACTIVE,19h,Samedi
168,42f84b58-230a-46f1-b2d6-b2e350f94302,65,48.861773,2.377491,escooter,ACTIVE,19h,Samedi
169,89d03be8-a6a3-4d33-a69a-4e7a8c4356ac,75,48.878441,2.339862,escooter,ACTIVE,19h,Samedi
170,b3bded1f-2e32-43da-b2ce-6c3e75bc32ef,58,48.870327,2.345512,escooter,ACTIVE,19h,Samedi
171,192ac068-6ecf-42ef-99c6-7ee4ec48c650,59,48.830834,2.399208,escooter,ACTIVE,19h,Samedi
172,99073dfa-7c35-4bf5-98f6-458dda94cc16,50,48.887303,2.358511,escooter,ACTIVE,19h,Samedi
173,84459d52-2e4a-4e80-bcc7-e94817b2c944,75,48.877936,2.305235,escooter,ACTIVE,19h,Samedi
174,354d862f-8ab9-4c3e-a1c9-10fdb2bc377b,100,48.85277,2.385221,escooter,ACTIVE,19h,Samedi
175,c1fa49ae-2faa-4b49-a22c-fc03fb2379c5,96,48.866344,2.326647,escooter,ACTIVE,19h,Samedi
176,907cd31e-8310-426b-ab01-020ad0ca7653,54,48.849904,2.361539,escooter,ACTIVE,19h,Samedi
177,1e557a0d-eed1-4061-afb4-57540723a834,77,48.867078,2.340555,escooter,ACTIVE,19h,Samedi
178,e7460ce4-c8d1-4b2c-8655-32e45c46742d,71,48.856616,2.30892,escooter,ACTIVE,19h,Samedi
179,b37b237a-d964-404b-9b70-c2956e7cdb6c,73,48.855284,2.370038,escooter,ACTIVE,19h,Samedi
180,87418a18-4cda-493a-bf28-3a2132697673,96,48.896176,2.338123,escooter,ACTIVE,19h,Samedi
181,f97387f9-af70-447f-b130-dff6c09ed107,66,48.830835,2.377705,escooter,ACTIVE,19h,Samedi
182,8eb57bf2-64b1-4bf2-aab7-a27defe1aa59,44,48.844217,2.320406,escooter,ACTIVE,19h,Samedi
183,7131ad47-d17b-44ad-a513-9b45f8cb7971,88,48.849982,2.40235,escooter,ACTIVE,19h,Samedi
184,cccbf24e-b959-4a24-a6d5-d34bb90326fb,96,48.879037,2.286638,escooter,ACTIVE,19h,Samedi
185,fefc4cd6-df19-45ba-86aa-fe243e8e9ebb,65,48.887205,2.319641,escooter,ACTIVE,19h,Samedi
186,e4a93a93-3a3e-4068-a10b-839a8c045774,71,48.841179,2.392005,escooter,ACTIVE,19h,Samedi
187,679241f3-877e-446e-bf3e-e79a2a27643f,99,48.886677,2.3465,escooter,ACTIVE,19h,Samedi
188,872ae695-c2de-4b12-be70-230b8b715ee9,99,48.838486,2.340606,escooter,ACTIVE,19h,Samedi
189,263774f7-d3f5-47da-af2e-9b5913cd532b,76,48.826955,2.357042,escooter,ACTIVE,19h,Samedi
190,65348cfb-5bfe-476c-b86f-7ab4b53e712a,95,48.829173,2.353536,escooter,ACTIVE,19h,Samedi
191,6261b164-1f06-4475-9158-36f84f1fbd04,51,48.873958,2.324652,escooter,ACTIVE,19h,Samedi
192,adac377e-e861-47ed-b49e-52fdf6d252ab,95,48.853515,2.339314,escooter,ACTIVE,19h,Samedi
193,b9fe5b89-104e-4c84-92ba-440feeea38cd,74,48.877915,2.34101,escooter,ACTIVE,19h,Samedi
194,4a214f9d-b395-4a36-a110-c6cc86102fe1,84,48.84161,2.337953,escooter,ACTIVE,19h,Samedi
195,85924028-50ce-474c-b6a1-2af04ec92ab7,96,48.87434,2.371718,escooter,ACTIVE,19h,Samedi
196,47c41fdb-3acc-4276-b40b-a00fc07f7643,90,48.880231,2.319584,escooter,ACTIVE,19h,Samedi
197,7f99dd8e-22e2-4633-840f-8fd90e746587,99,48.859328,2.357879,escooter,ACTIVE,19h,Samedi
198,83d166a3-9d3e-4f0d-bf2c-fe2322eaeeb9,100,48.886099,2.326343,escooter,ACTIVE,19h,Samedi
199,00f0810e-0f84-492f-ae16-753159a5d79c,84,48.864791,2.373763,escooter,ACTIVE,19h,Samedi
200,4cb392d3-7e71-4f0f-af4b-d0649dc7f734,84,48.84139,2.413049,escooter,ACTIVE,19h,Samedi
201,a44428bc-c224-47df-b704-c28924185a42,79,48.844508,2.329984,escooter,ACTIVE,19h,Samedi
202,8de1be19-cd6d-4116-8188-a356188e8984,100,48.847099,2.274431,escooter,ACTIVE,19h,Samedi
203,f877aca9-e0eb-4dc3-ab78-3a7f7ccd2115,54,48.830057,2.367086,escooter,ACTIVE,19h,Samedi
204,8e815958-4671-4d2e-9782-f1ec4bba9e43,74,48.850412,2.39066,escooter,ACTIVE,19h,Samedi
205,1ca0564c-925c-4ca4-bd61-9037d1781e08,100,48.850278,2.376057,escooter,ACTIVE,19h,Samedi
206,4ce2ba49-37b6-4a8c-9491-349a798bfd9b,81,48.830049,2.363614,escooter,ACTIVE,19h,Samedi
207,290b1134-c689-486a-a951-9814bbc39b5a,55,48.821128,2.319613,escooter,ACTIVE,19h,Samedi
208,ba20041d-dd29-4617-91e2-c5300d50ce94,100,48.881692,2.31883,escooter,ACTIVE,19h,Samedi
209,a76b2b13-a407-43f4-a374-fa049577ee68,79,48.849116,2.40287,escooter,ACTIVE,19h,Samedi
210,d9044395-193f-4267-bd49-0b5f585fa83b,100,48.854875,2.309741,escooter,ACTIVE,19h,Samedi
211,731ad279-2f4e-467f-a618-56057b2ad3b0,93,48.842535,2.336425,escooter,ACTIVE,19h,Samedi
212,95069aea-1c00-4f6e-a3dc-1192964227ca,100,48.852713,2.38522,escooter,ACTIVE,19h,Samedi
213,5fa46df0-e0ea-48ca-8053-7d0c38e7284c,62,48.85238,2.335395,escooter,ACTIVE,19h,Samedi
214,e7f9e3f0-ff2c-4e87-b8d8-5d330d4ab860,69,48.869315,2.391346,escooter,ACTIVE,19h,Samedi
215,3c250126-ccc1-4338-9386-205481462d61,80,48.882459,2.391127,escooter,ACTIVE,19h,Samedi
216,6a217fa3-4507-48b5-a38c-6decdaaef398,88,48.842114,2.351567,escooter,ACTIVE,19h,Samedi
217,c82afc85-0c8e-45f8-8626-b94ef61de364,76,48.824698,2.341688,escooter,ACTIVE,19h,Samedi
