,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
167,89d03be8-a6a3-4d33-a69a-4e7a8c4356ac,43,48.875184,2.334923,escooter,ACTIVE,9h,Lundi
168,b3bded1f-2e32-43da-b2ce-6c3e75bc32ef,87,48.867073,2.335121,escooter,ACTIVE,9h,Lundi
169,192ac068-6ecf-42ef-99c6-7ee4ec48c650,89,48.84699,2.374073,escooter,ACTIVE,9h,Lundi
170,99073dfa-7c35-4bf5-98f6-458dda94cc16,62,48.873193,2.352903,escooter,ACTIVE,9h,Lundi
171,84459d52-2e4a-4e80-bcc7-e94817b2c944,35,48.875265,2.334966,escooter,ACTIVE,9h,Lundi
172,354d862f-8ab9-4c3e-a1c9-10fdb2bc377b,67,48.852791,2.385029,escooter,ACTIVE,9h,Lundi
173,c1fa49ae-2faa-4b49-a22c-fc03fb2379c5,37,48.870769,2.313545,escooter,ACTIVE,9h,Lundi
174,907cd31e-8310-426b-ab01-020ad0ca7653,49,48.86465,2.366836,escooter,ACTIVE,9h,Lundi
175,715f7c67-efd9-4734-93d2-1a2b5447df3c,0,48.884953,2.324865,escooter,ACTIVE,9h,Lundi
176,1e557a0d-eed1-4061-afb4-57540723a834,51,48.860863,2.360087,escooter,ACTIVE,9h,Lundi
177,e7460ce4-c8d1-4b2c-8655-32e45c46742d,66,48.876429,2.312528,escooter,ACTIVE,9h,Lundi
178,b37b237a-d964-404b-9b70-c2956e7cdb6c,89,48.863656,2.359943,escooter,ACTIVE,9h,Lundi
179,87418a18-4cda-493a-bf28-3a2132697673,92,48.850539,2.312514,escooter,ACTIVE,9h,Lundi
180,f97387f9-af70-447f-b130-dff6c09ed107,28,48.870583,2.322922,escooter,ACTIVE,9h,Lundi
181,8eb57bf2-64b1-4bf2-aab7-a27defe1aa59,62,48.849618,2.324883,escooter,ACTIVE,9h,Lundi
182,7131ad47-d17b-44ad-a513-9b45f8cb7971,40,48.845,2.383595,escooter,ACTIVE,9h,Lundi
183,fefc4cd6-df19-45ba-86aa-fe243e8e9ebb,92,48.834593,2.389498,escooter,ACTIVE,9h,Lundi
184,e4a93a93-3a3e-4068-a10b-839a8c045774,88,48.841198,2.391979,escooter,ACTIVE,9h,Lundi
185,679241f3-877e-446e-bf3e-e79a2a27643f,95,48.871042,2.362934,escooter,ACTIVE,9h,Lundi
186,872ae695-c2de-4b12-be70-230b8b715ee9,80,48.856354,2.326764,escooter,ACTIVE,9h,Lundi
187,263774f7-d3f5-47da-af2e-9b5913cd532b,35,48.843052,2.349527,escooter,ACTIVE,9h,Lundi
188,f84833ea-3b36-43ea-9f43-e56a35aa02f3,31,48.83895,2.254675,escooter,ACTIVE,9h,Lundi
189,65348cfb-5bfe-476c-b86f-7ab4b53e712a,100,48.862874,2.371685,escooter,ACTIVE,9h,Lundi
190,6261b164-1f06-4475-9158-36f84f1fbd04,84,48.871875,2.298495,escooter,ACTIVE,9h,Lundi
191,adac377e-e861-47ed-b49e-52fdf6d252ab,42,48.853615,2.3392,escooter,ACTIVE,9h,Lundi
192,b9fe5b89-104e-4c84-92ba-440feeea38cd,43,48.837907,2.394409,escooter,ACTIVE,9h,Lundi
193,4a214f9d-b395-4a36-a110-c6cc86102fe1,61,48.85057,2.334089,escooter,ACTIVE,9h,Lundi
194,da3318d8-cfe8-43b5-953e-762066392fd5,45,48.868371,2.374563,escooter,ACTIVE,9h,Lundi
195,85924028-50ce-474c-b6a1-2af04ec92ab7,43,48.874383,2.371841,escooter,ACTIVE,9h,Lundi
196,47c41fdb-3acc-4276-b40b-a00fc07f7643,12,48.881718,2.31905,escooter,ACTIVE,9h,Lundi
197,7f99dd8e-22e2-4633-840f-8fd90e746587,100,48.855776,2.369156,escooter,ACTIVE,9h,Lundi
198,83d166a3-9d3e-4f0d-bf2c-fe2322eaeeb9,100,48.890398,2.332534,escooter,ACTIVE,9h,Lundi
199,00f0810e-0f84-492f-ae16-753159a5d79c,47,48.889137,2.37847,escooter,ACTIVE,9h,Lundi
200,4cb392d3-7e71-4f0f-af4b-d0649dc7f734,100,48.841391,2.41293,escooter,ACTIVE,9h,Lundi
201,a44428bc-c224-47df-b704-c28924185a42,51,48.868932,2.395241,escooter,ACTIVE,9h,Lundi
202,8de1be19-cd6d-4116-8188-a356188e8984,75,48.826309,2.338365,escooter,ACTIVE,9h,Lundi
203,f877aca9-e0eb-4dc3-ab78-3a7f7ccd2115,64,48.830083,2.367064,escooter,ACTIVE,9h,Lundi
204,8e815958-4671-4d2e-9782-f1ec4bba9e43,91,48.846084,2.375808,escooter,ACTIVE,9h,Lundi
205,1ca0564c-925c-4ca4-bd61-9037d1781e08,66,48.850237,2.376368,escooter,ACTIVE,9h,Lundi
206,4ce2ba49-37b6-4a8c-9491-349a798bfd9b,68,48.84256,2.255089,escooter,ACTIVE,9h,Lundi
207,290b1134-c689-486a-a951-9814bbc39b5a,87,48.845999,2.324688,escooter,ACTIVE,9h,Lundi
208,ba20041d-dd29-4617-91e2-c5300d50ce94,54,48.881973,2.315887,escooter,ACTIVE,9h,Lundi
209,ca4cf210-875b-4017-9172-3b1138cff15f,95,48.847921,2.265197,escooter,ACTIVE,9h,Lundi
210,d9044395-193f-4267-bd49-0b5f585fa83b,34,48.881889,2.318984,escooter,ACTIVE,9h,Lundi
211,731ad279-2f4e-467f-a618-56057b2ad3b0,47,48.842531,2.3364,escooter,ACTIVE,9h,Lundi
212,95069aea-1c00-4f6e-a3dc-1192964227ca,67,48.852691,2.38518,escooter,ACTIVE,9h,Lundi
213,0b47f415-8e77-4ac4-8840-e12538b160e0,60,48.830186,2.362152,escooter,ACTIVE,9h,Lundi
214,5fa46df0-e0ea-48ca-8053-7d0c38e7284c,91,48.852428,2.335252,escooter,ACTIVE,9h,Lundi
215,e7f9e3f0-ff2c-4e87-b8d8-5d330d4ab860,100,48.883285,2.379423,escooter,ACTIVE,9h,Lundi
216,3c250126-ccc1-4338-9386-205481462d61,27,48.876865,2.385113,escooter,ACTIVE,9h,Lundi
217,6a217fa3-4507-48b5-a38c-6decdaaef398,41,48.843745,2.32318,escooter,ACTIVE,9h,Lundi
218,c82afc85-0c8e-45f8-8626-b94ef61de364,91,48.824604,2.341363,escooter,ACTIVE,9h,Lundi
219,16e17749-2800-42b0-8647-f2d210c5f62a,80,48.856639,2.366098,escooter,ACTIVE,9h,Lundi
220,9479036d-832f-410c-a8c4-7ae6220b7fc1,40,48.838161,2.399285,escooter,ACTIVE,9h,Lundi
221,6779f998-958e-46fa-99c6-5e61048b79da,92,48.892577,2.369582,escooter,ACTIVE,9h,Lundi
222,fb0545ce-bc90-46c2-973b-8e68f26b50be,100,48.851633,2.37876,escooter,ACTIVE,9h,Lundi
223,d1768c66-e533-4b7b-95e6-f00644b0b191,100,48.861265,2.275125,escooter,ACTIVE,9h,Lundi
224,0faf8554-a5f9-4338-a72b-9a6a3cbe1670,90,48.859744,2.340465,escooter,ACTIVE,9h,Lundi
225,8ea1cdb0-6c79-4ed8-9671-b296f17b87d5,77,48.827435,2.354177,escooter,ACTIVE,9h,Lundi
226,f8f6315f-f2c2-4140-bb54-4b05a0a2a5b7,42,48.838705,2.322538,escooter,ACTIVE,9h,Lundi
227,9b15622c-b2fa-4458-b2df-41ead0830909,87,48.849937,2.361522,escooter,ACTIVE,9h,Lundi
228,6ec1bb6c-aa7f-434b-a5c7-38c35d336b8a,30,48.847038,2.261711,escooter,ACTIVE,9h,Lundi
229,df71e299-85e7-4ffa-9ac5-cbd943dbc99f,82,48.855985,2.401746,escooter,ACTIVE,9h,Lundi
